# List of x-y values
1.6478	0.9970
1.6541	0.9965
1.6604	0.9960
1.6667	0.9954
1.6730	0.9948
1.6793	0.9941
1.6856	0.9934
1.6919	0.9927
1.6982	0.9919
1.7044	0.9911
1.7107	0.9902
1.7170	0.9893
1.7233	0.9884
1.7296	0.9874
1.7359	0.9864
1.7422	0.9853
1.7485	0.9843
1.7548	0.9831
1.7611	0.9820
1.7673	0.9807
1.7736	0.9795
1.7799	0.9782
1.7862	0.9769
1.7925	0.9755
1.7988	0.9741
1.8051	0.9727
1.8114	0.9712
1.8177	0.9697
1.8239	0.9681
1.8302	0.9665
1.8365	0.9649
1.8428	0.9632
1.8491	0.9615
1.8554	0.9598
1.8617	0.9580
1.8680	0.9562
1.8743	0.9543
1.8806	0.9524
1.8868	0.9505
1.8931	0.9485
1.8994	0.9465
1.9057	0.9444
1.9120	0.9424
1.9183	0.9402
1.9246	0.9381
1.9309	0.9359
1.9372	0.9336
1.9434	0.9314
1.9497	0.9291
1.9560	0.9267
1.9623	0.9243
1.9686	0.9219
1.9749	0.9195
1.9812	0.9170
1.9875	0.9144
1.9938	0.9119
2.0001	0.9093
2.0063	0.9066
2.0126	0.9040
2.0189	0.9013
2.0252	0.8985
2.0315	0.8957
2.0378	0.8929
2.0441	0.8901
2.0504	0.8872
2.0567	0.8843
2.0629	0.8813
2.0692	0.8783
2.0755	0.8753
2.0818	0.8722
2.0881	0.8692
2.0944	0.8660
2.1007	0.8629
2.1070	0.8597
2.1133	0.8564
2.1196	0.8532
2.1258	0.8499
2.1321	0.8465
2.1384	0.8432
2.1447	0.8398
2.1510	0.8364
2.1573	0.8329
2.1636	0.8294
2.1699	0.8259
2.1762	0.8223
2.1824	0.8187
2.1887	0.8151
2.1950	0.8114
2.2013	0.8077
2.2076	0.8040
2.2139	0.8002
2.2202	0.7965
2.2265	0.7926
2.2328	0.7888
2.2391	0.7849
2.2453	0.7810
2.2516	0.7770
2.2579	0.7731
2.2642	0.7691
2.2705	0.7650
2.2768	0.7610
2.2831	0.7569
2.2894	0.7527
2.2957	0.7486
2.3019	0.7444
2.3082	0.7402
2.3145	0.7359
2.3208	0.7317
2.3271	0.7274
2.3334	0.7230
2.3397	0.7187
2.3460	0.7143
2.3523	0.7099
2.3586	0.7054
2.3648	0.7010
2.3711	0.6965
2.3774	0.6919
2.3837	0.6874
2.3900	0.6828
2.3963	0.6782
2.4026	0.6736
2.4089	0.6689
2.4152	0.6642
2.4214	0.6595
2.4277	0.6548
2.4340	0.6500
2.4403	0.6452
2.4466	0.6404
2.4529	0.6355
2.4592	0.6307
2.4655	0.6258
2.4718	0.6209
2.4781	0.6159
2.4843	0.6109
2.4906	0.6060
2.4969	0.6009
2.5032	0.5959
2.5095	0.5908
2.5158	0.5857
2.5221	0.5806
2.5284	0.5755
2.5347	0.5704
2.5409	0.5652
2.5472	0.5600
2.5535	0.5548
2.5598	0.5495
2.5661	0.5442
2.5724	0.5390
2.5787	0.5336
2.5850	0.5283
2.5913	0.5230
2.5976	0.5176
2.6038	0.5122
2.6101	0.5068
2.6164	0.5014
2.6227	0.4959
2.6290	0.4904
2.6353	0.4849
2.6416	0.4794
2.6479	0.4739
2.6542	0.4684
2.6604	0.4628
2.6667	0.4572
2.6730	0.4516
2.6793	0.4460
2.6856	0.4403
2.6919	0.4347
2.6982	0.4290
2.7045	0.4233
2.7108	0.4176
2.7171	0.4119
2.7233	0.4062
2.7296	0.4004
2.7359	0.3946
2.7422	0.3888
2.7485	0.3830
2.7548	0.3772
2.7611	0.3714
2.7674	0.3656
2.7737	0.3597
2.7799	0.3538
2.7862	0.3479
2.7925	0.3420
2.7988	0.3361
2.8051	0.3302
2.8114	0.3242
2.8177	0.3183
2.8240	0.3123
2.8303	0.3063
2.8366	0.3003
2.8428	0.2943
2.8491	0.2883
2.8554	0.2823
2.8617	0.2762
2.8680	0.2702
2.8743	0.2641
2.8806	0.2581
2.8869	0.2520
2.8932	0.2459
2.8994	0.2398
2.9057	0.2337
2.9120	0.2276
2.9183	0.2214
2.9246	0.2153
2.9309	0.2091
2.9372	0.2030
2.9435	0.1968
2.9498	0.1907
2.9561	0.1845
2.9623	0.1783
2.9686	0.1721
2.9749	0.1659
2.9812	0.1597
2.9875	0.1535
2.9938	0.1473
3.0001	0.1410
3.0064	0.1348
3.0127	0.1286
3.0189	0.1223
3.0252	0.1161
3.0315	0.1098
3.0378	0.1036
3.0441	0.0973
3.0504	0.0911
3.0567	0.0848
3.0630	0.0785
3.0693	0.0723
3.0756	0.0660
3.0818	0.0597
3.0881	0.0534
3.0944	0.0472
3.1007	0.0409
3.1070	0.0346
3.1133	0.0283
3.1196	0.0220
3.1259	0.0157
3.1322	0.0094
3.1384	0.0031
3.1447	-0.0031
3.1510	-0.0094
3.1573	-0.0157
3.1636	-0.0220
3.1699	-0.0283
3.1762	-0.0346
3.1825	-0.0409
3.1888	-0.0472
3.1951	-0.0534
3.2013	-0.0597
3.2076	-0.0660
3.2139	-0.0723
3.2202	-0.0785
3.2265	-0.0848
3.2328	-0.0911
3.2391	-0.0973
3.2454	-0.1036
3.2517	-0.1098
3.2579	-0.1161
3.2642	-0.1223
3.2705	-0.1286
3.2768	-0.1348
3.2831	-0.1410
3.2894	-0.1473
3.2957	-0.1535
3.3020	-0.1597
3.3083	-0.1659
3.3146	-0.1721
3.3208	-0.1783
3.3271	-0.1845
3.3334	-0.1907
3.3397	-0.1968
3.3460	-0.2030
3.3523	-0.2091
3.3586	-0.2153
3.3649	-0.2214
3.3712	-0.2276
3.3774	-0.2337
3.3837	-0.2398
3.3900	-0.2459
3.3963	-0.2520
3.4026	-0.2581
3.4089	-0.2641
3.4152	-0.2702
3.4215	-0.2762
3.4278	-0.2823
3.4341	-0.2883
3.4403	-0.2943
3.4466	-0.3003
3.4529	-0.3063
3.4592	-0.3123
3.4655	-0.3183
3.4718	-0.3242
3.4781	-0.3302
3.4844	-0.3361
3.4907	-0.3420
3.4969	-0.3479
3.5032	-0.3538
3.5095	-0.3597
3.5158	-0.3656
3.5221	-0.3714
3.5284	-0.3772
3.5347	-0.3830
3.5410	-0.3888
3.5473	-0.3946
3.5536	-0.4004
3.5598	-0.4062
3.5661	-0.4119
3.5724	-0.4176
3.5787	-0.4233
3.5850	-0.4290
3.5913	-0.4347
3.5976	-0.4403
3.6039	-0.4460
3.6102	-0.4516
3.6164	-0.4572
3.6227	-0.4628
3.6290	-0.4684
3.6353	-0.4739
3.6416	-0.4794
3.6479	-0.4849
3.6542	-0.4904
3.6605	-0.4959
3.6668	-0.5014
3.6731	-0.5068
3.6793	-0.5122
3.6856	-0.5176
3.6919	-0.5230
3.6982	-0.5283
3.7045	-0.5336
3.7108	-0.5390
3.7171	-0.5442
3.7234	-0.5495
3.7297	-0.5548
3.7359	-0.5600
3.7422	-0.5652
3.7485	-0.5704
3.7548	-0.5755
3.7611	-0.5806
3.7674	-0.5857
3.7737	-0.5908
3.7800	-0.5959
3.7863	-0.6009
3.7926	-0.6060
3.7988	-0.6109
3.8051	-0.6159
3.8114	-0.6209
3.8177	-0.6258
3.8240	-0.6307
3.8303	-0.6355
3.8366	-0.6404
3.8429	-0.6452
3.8492	-0.6500
3.8554	-0.6548
3.8617	-0.6595
3.8680	-0.6642
3.8743	-0.6689
3.8806	-0.6736
3.8869	-0.6782
3.8932	-0.6828
3.8995	-0.6874
3.9058	-0.6919
3.9121	-0.6965
3.9183	-0.7010
3.9246	-0.7054
3.9309	-0.7099
3.9372	-0.7143
3.9435	-0.7187
3.9498	-0.7230
3.9561	-0.7274
3.9624	-0.7317
3.9687	-0.7359
3.9749	-0.7402
3.9812	-0.7444
3.9875	-0.7486
3.9938	-0.7527
4.0001	-0.7569
4.0064	-0.7610
4.0127	-0.7650
4.0190	-0.7691
4.0253	-0.7731
4.0316	-0.7770
4.0378	-0.7810
4.0441	-0.7849
4.0504	-0.7888
4.0567	-0.7926
4.0630	-0.7965
4.0693	-0.8002
4.0756	-0.8040
4.0819	-0.8077
4.0882	-0.8114
4.0944	-0.8151
4.1007	-0.8187
4.1070	-0.8223
4.1133	-0.8259
4.1196	-0.8294
4.1259	-0.8329
4.1322	-0.8364
4.1385	-0.8398
4.1448	-0.8432
4.1511	-0.8465
4.1573	-0.8499
4.1636	-0.8532
4.1699	-0.8564
4.1762	-0.8597
4.1825	-0.8629
4.1888	-0.8660
4.1951	-0.8692
4.2014	-0.8722
4.2077	-0.8753
4.2139	-0.8783
4.2202	-0.8813
4.2265	-0.8843
4.2328	-0.8872
4.2391	-0.8901
4.2454	-0.8929
4.2517	-0.8957
4.2580	-0.8985
4.2643	-0.9013
4.2706	-0.9040
4.2768	-0.9066
4.2831	-0.9093
4.2894	-0.9119
4.2957	-0.9144
4.3020	-0.9170
4.3083	-0.9195
4.3146	-0.9219
4.3209	-0.9243
4.3272	-0.9267
4.3334	-0.9291
4.3397	-0.9314
4.3460	-0.9336
4.3523	-0.9359
4.3586	-0.9381
4.3649	-0.9402
4.3712	-0.9424
4.3775	-0.9444
4.3838	-0.9465
4.3901	-0.9485
4.3963	-0.9505
4.4026	-0.9524
4.4089	-0.9543
4.4152	-0.9562
4.4215	-0.9580
4.4278	-0.9598
4.4341	-0.9615
4.4404	-0.9632
4.4467	-0.9649
4.4529	-0.9665
4.4592	-0.9681
4.4655	-0.9697
4.4718	-0.9712
4.4781	-0.9727
4.4844	-0.9741
4.4907	-0.9755
4.4970	-0.9769
4.5033	-0.9782
4.5096	-0.9795
4.5158	-0.9807
4.5221	-0.9820
4.5284	-0.9831
4.5347	-0.9843
4.5410	-0.9853
4.5473	-0.9864
4.5536	-0.9874
4.5599	-0.9884
4.5662	-0.9893
4.5724	-0.9902
4.5787	-0.9911
4.5850	-0.9919
4.5913	-0.9927
4.5976	-0.9934
4.6039	-0.9941
4.6102	-0.9948
4.6165	-0.9954
4.6228	-0.9960
4.6291	-0.9965
4.6353	-0.9970
4.6416	-0.9975
4.6479	-0.9979
4.6542	-0.9983
4.6605	-0.9987
4.6668	-0.9990
4.6731	-0.9992
4.6794	-0.9995
4.6857	-0.9996
4.6919	-0.9998
4.6982	-0.9999
4.7045	-1.0000
4.7108	-1.0000
4.7171	-1.0000
4.7234	-0.9999
4.7297	-0.9999
4.7360	-0.9997
4.7423	-0.9996
4.7486	-0.9993
4.7548	-0.9991
4.7611	-0.9988
4.7674	-0.9985
4.7737	-0.9981
4.7800	-0.9977
4.7863	-0.9973
4.7926	-0.9968
4.7989	-0.9963
4.8052	-0.9957
4.8114	-0.9951
4.8177	-0.9945
4.8240	-0.9938
4.8303	-0.9931
4.8366	-0.9923
4.8429	-0.9915
4.8492	-0.9907
4.8555	-0.9898
4.8618	-0.9889
4.8681	-0.9879
4.8743	-0.9869
4.8806	-0.9859
4.8869	-0.9848
4.8932	-0.9837
4.8995	-0.9825
4.9058	-0.9814
4.9121	-0.9801
4.9184	-0.9789
4.9247	-0.9776
4.9309	-0.9762
4.9372	-0.9748
4.9435	-0.9734
4.9498	-0.9719
4.9561	-0.9704
4.9624	-0.9689
4.9687	-0.9673
4.9750	-0.9657
4.9813	-0.9641
4.9876	-0.9624
4.9938	-0.9607
5.0001	-0.9589
5.0064	-0.9571
5.0127	-0.9552
5.0190	-0.9534
5.0253	-0.9514
5.0316	-0.9495
5.0379	-0.9475
5.0442	-0.9455
5.0504	-0.9434
5.0567	-0.9413
5.0630	-0.9392
5.0693	-0.9370
5.0756	-0.9348
5.0819	-0.9325
5.0882	-0.9302
5.0945	-0.9279
5.1008	-0.9255
5.1071	-0.9231
5.1133	-0.9207
5.1196	-0.9182
5.1259	-0.9157
5.1322	-0.9132
5.1385	-0.9106
5.1448	-0.9080
5.1511	-0.9053
5.1574	-0.9026
5.1637	-0.8999
5.1699	-0.8971
5.1762	-0.8943
5.1825	-0.8915
5.1888	-0.8886
5.1951	-0.8857
5.2014	-0.8828
5.2077	-0.8798
5.2140	-0.8768
5.2203	-0.8738
5.2266	-0.8707
5.2328	-0.8676
5.2391	-0.8644
5.2454	-0.8613
5.2517	-0.8581
5.2580	-0.8548
5.2643	-0.8515
5.2706	-0.8482
5.2769	-0.8449
5.2832	-0.8415
5.2894	-0.8381
5.2957	-0.8346
5.3020	-0.8311
5.3083	-0.8276
5.3146	-0.8241
5.3209	-0.8205
5.3272	-0.8169
5.3335	-0.8132
5.3398	-0.8096
5.3461	-0.8059
5.3523	-0.8021
5.3586	-0.7984
5.3649	-0.7945
5.3712	-0.7907
5.3775	-0.7868
5.3838	-0.7830
5.3901	-0.7790
5.3964	-0.7751
5.4027	-0.7711
5.4089	-0.7671
5.4152	-0.7630
5.4215	-0.7589
5.4278	-0.7548
5.4341	-0.7507
5.4404	-0.7465
5.4467	-0.7423
5.4530	-0.7381
5.4593	-0.7338
5.4656	-0.7295
5.4718	-0.7252
5.4781	-0.7209
5.4844	-0.7165
5.4907	-0.7121
5.4970	-0.7077
5.5033	-0.7032
5.5096	-0.6987
5.5159	-0.6942
5.5222	-0.6897
5.5284	-0.6851
5.5347	-0.6805
5.5410	-0.6759
5.5473	-0.6712
5.5536	-0.6666
5.5599	-0.6619
5.5662	-0.6571
5.5725	-0.6524
5.5788	-0.6476
5.5851	-0.6428
5.5913	-0.6380
5.5976	-0.6331
5.6039	-0.6282
5.6102	-0.6233
5.6165	-0.6184
5.6228	-0.6134
5.6291	-0.6084
5.6354	-0.6034
5.6417	-0.5984
5.6479	-0.5934
5.6542	-0.5883
5.6605	-0.5832
5.6668	-0.5781
5.6731	-0.5729
5.6794	-0.5678
5.6857	-0.5626
5.6920	-0.5574
5.6983	-0.5521
5.7046	-0.5469
5.7108	-0.5416
5.7171	-0.5363
5.7234	-0.5310
5.7297	-0.5256
5.7360	-0.5203
5.7423	-0.5149
5.7486	-0.5095
5.7549	-0.5041
5.7612	-0.4986
5.7674	-0.4932
5.7737	-0.4877
5.7800	-0.4822
5.7863	-0.4767
5.7926	-0.4711
5.7989	-0.4656
5.8052	-0.4600
5.8115	-0.4544
5.8178	-0.4488
5.8241	-0.4432
5.8303	-0.4375
5.8366	-0.4319
5.8429	-0.4262
5.8492	-0.4205
5.8555	-0.4148
5.8618	-0.4090
5.8681	-0.4033
5.8744	-0.3975
5.8807	-0.3917
5.8869	-0.3859
5.8932	-0.3801
5.8995	-0.3743
5.9058	-0.3685
5.9121	-0.3626
5.9184	-0.3568
5.9247	-0.3509
5.9310	-0.3450
5.9373	-0.3391
5.9436	-0.3331
5.9498	-0.3272
5.9561	-0.3213
5.9624	-0.3153
5.9687	-0.3093
5.9750	-0.3033
5.9813	-0.2973
5.9876	-0.2913
5.9939	-0.2853
6.0002	-0.2793
6.0064	-0.2732
6.0127	-0.2672
6.0190	-0.2611
6.0253	-0.2550
6.0316	-0.2489
6.0379	-0.2428
6.0442	-0.2367
6.0505	-0.2306
6.0568	-0.2245
6.0631	-0.2184
6.0693	-0.2122
6.0756	-0.2061
6.0819	-0.1999
6.0882	-0.1937
6.0945	-0.1876
6.1008	-0.1814
6.1071	-0.1752
6.1134	-0.1690
6.1197	-0.1628
6.1259	-0.1566
6.1322	-0.1504
6.1385	-0.1442
6.1448	-0.1379
6.1511	-0.1317
6.1574	-0.1255
6.1637	-0.1192
6.1700	-0.1130
6.1763	-0.1067
6.1826	-0.1005
6.1888	-0.0942
6.1951	-0.0879
6.2014	-0.0817
6.2077	-0.0754
6.2140	-0.0691
6.2203	-0.0629
6.2266	-0.0566
6.2329	-0.0503
6.2392	-0.0440
6.2454	-0.0377
6.2517	-0.0314
6.2580	-0.0252
6.2643	-0.0189
6.2706	-0.0126
6.2769	-0.0063
6.2832	-0.0000
